datetime,pm2_5,o3,wdird,hum,wspdm,tempm,pressurem,sunhours
15-09-2014 02:00,30.58333333,7.416666667,350,74,0,16,1019,12.49394081
15-09-2014 03:00,23,7,340,82,10.8,13,1019,12.49394081
15-09-2014 04:00,19.91666667,8.583333333,350,82,14.4,13,1020,12.49394081
15-09-2014 05:00,16.66666667,6.833333333,20,56,7.2,15,1020,12.49394081
15-09-2014 06:00,13.91666667,9.75,340,88,10.8,11,1020,12.49394081
15-09-2014 07:00,15,8.75,360,77,14.4,14,1020,12.49394081
15-09-2014 08:00,17,10.08333333,20,24,14.4,20,1020,12.49394081
15-09-2014 09:00,14.25,20.16666667,30,49,7.2,19,1021,12.49394081
15-09-2014 10:00,11.91666667,31.16666667,340,31,10.8,23,1020,12.49394081
15-09-2014 11:00,10.83333333,39.66666667,40,9,3.6,24,1020,12.49394081
15-09-2014 12:00,6.25,52.66666667,280,17,14.4,26,1019,12.49394081
15-09-2014 13:00,6.5,63.75,0,16,7.2,28,1018,12.49394081
15-09-2014 14:00,6.166666667,64.91666667,200,10,3.6,27,1017,12.49394081
15-09-2014 15:00,7.333333333,75.25,260,14,14.4,28,1016,12.49394081
15-09-2014 16:00,10.08333333,82.91666667,280,14,10.8,29,1016,12.49394081
15-09-2014 17:00,10.25,83.33333333,200,11,14.4,26,1016,12.49394081
15-09-2014 18:00,13.5,90.75,200,22,14.4,25,1015,12.49394081
15-09-2014 19:00,15,67.25,220,27,18,24,1016,12.49394081
15-09-2014 20:00,18.58333333,47.5,220,21,10.8,21,1017,12.49394081
15-09-2014 21:00,20.75,34.16666667,200,31,14.4,22,1017,12.49394081
15-09-2014 22:00,24.75,30.66666667,210,31,10.8,22,1017,12.49394081
15-09-2014 23:00,26.16666667,25.58333333,220,29,10.8,19,1017,12.49394081
16-09-2014 00:00,27.41666667,18.66666667,80,67,7.2,14,1017,12.45078695
16-09-2014 01:00,30,14.25,0,72,3.6,14,1018,12.45078695
16-09-2014 02:00,28.83333333,13.16666667,70,52,3.6,15,1017,12.45078695
16-09-2014 03:00,28,8.333333333,0,82,3.6,13,1018,12.45078695
16-09-2014 04:00,30.25,11.16666667,360,77,7.2,14,1018,12.45078695
16-09-2014 05:00,26.25,13.25,40,59,3.6,14,1018,12.45078695
16-09-2014 06:00,18.08333333,17.75,360,82,10.8,12,1018,12.45078695
16-09-2014 07:00,15.91666667,15,0,67,3.6,15,1019,12.45078695
16-09-2014 08:00,16.25,15.5,20,37,7.2,18,1019,12.45078695
16-09-2014 09:00,19.5,19.58333333,40,46,7.2,19,1019,12.45078695
16-09-2014 10:00,21.08333333,23.16666667,30,46,7.2,20,1019,12.45078695
16-09-2014 11:00,20.58333333,27.33333333,90,30,7.2,21,1019,12.45078695
16-09-2014 12:00,18.91666667,29,100,52,7.2,20,1018,12.45078695
16-09-2014 13:00,27.16666667,41.33333333,0,49,3.6,21,1018,12.45078695
16-09-2014 15:00,39.5,35.91666667,110,53,3.6,21,1017,12.45078695
16-09-2014 17:00,47.16666667,28.5,200,41,7.2,21,1018,12.45078695
16-09-2014 18:00,57,32.16666667,0,68,3.6,19,1018,12.45078695
16-09-2014 19:00,58.41666667,22.08333333,130,73,7.2,18,1018,12.45078695
16-09-2014 20:00,59.08333333,14.66666667,220,52,7.2,19,1019,12.45078695
16-09-2014 21:00,57.08333333,8,190,64,10.8,19,1019,12.45078695
16-09-2014 22:00,54.41666667,7.166666667,200,64,10.8,19,1019,12.45078695
16-09-2014 23:00,49.33333333,7.666666667,220,46,10.8,18,1020,12.45078695
17-09-2014 00:00,38.16666667,10.41666667,240,60,7.2,19,1019,12.40758536
17-09-2014 01:00,31.75,12.16666667,240,52,7.2,19,1019,12.40758536
17-09-2014 02:00,26.58333333,16.16666667,220,48,7.2,16,1020,12.40758536
17-09-2014 03:00,24.91666667,19.75,30,77,3.6,15,1019,12.40758536
17-09-2014 04:00,27.75,14.66666667,0,88,0,14,1019,12.40758536
17-09-2014 05:00,28.58333333,10.91666667,220,64,7.2,15,1020,12.40758536
17-09-2014 06:00,30.83333333,9.583333333,180,77,10.8,15,1020,12.40758536
17-09-2014 07:00,28.83333333,9.166666667,200,63,10.8,17,1021,12.40758536
17-09-2014 08:00,23.75,6.75,220,57,3.6,16,1021,12.40758536
17-09-2014 09:00,43.91666667,9.333333333,0,60,7.2,19,1021,12.40758536
17-09-2014 10:00,57.33333333,10.58333333,20,60,7.2,19,1021,12.40758536
17-09-2014 11:00,66,12.08333333,250,44,7.2,19,1022,12.40758536
17-09-2014 13:00,84,28,0,56,3.6,21,1021,12.40758536
17-09-2014 14:00,84.25,38.83333333,180,38,7.2,21,1020,12.40758536
17-09-2014 15:00,69.83333333,51.91666667,150,57,10.8,22,1020,12.40758536
17-09-2014 16:00,50.5,65.25,170,53,7.2,22,1019,12.40758536
17-09-2014 17:00,58.41666667,81.75,200,42,10.8,21,1020,12.40758536
17-09-2014 18:00,46.66666667,76.75,140,60,7.2,20,1020,12.40758536
17-09-2014 19:00,42.16666667,62,160,72,7.2,17,1020,12.40758536
17-09-2014 20:00,46,41.33333333,220,58,7.2,18,1021,12.40758536
17-09-2014 21:00,50.91666667,26.75,0,72,3.6,17,1021,12.40758536
17-09-2014 22:00,65.58333333,17.91666667,170,88,7.2,15,1021,12.40758536
17-09-2014 23:00,58.91666667,13.25,200,71,7.2,16,1022,12.40758536
18-09-2014 00:00,67.5,10.91666667,20,100,3.6,13,1021,12.36434153
18-09-2014 01:00,63.66666667,9,60,94,3.6,13,1021,12.36434153
18-09-2014 02:00,75.08333333,10,10,86,0,13,1022,12.36434153
18-09-2014 03:00,80.66666667,10.33333333,0,94,3.6,13,1021,12.36434153
18-09-2014 04:00,83.58333333,11.08333333,350,100,10.8,11,1021,12.36434153
18-09-2014 05:00,81.75,14.58333333,70,90,3.6,12,1021,12.36434153
18-09-2014 06:00,68.83333333,10.33333333,350,94,10.8,12,1021,12.36434153
18-09-2014 07:00,68.16666667,8,350,88,10.8,14,1021,12.36434153
18-09-2014 08:00,71.83333333,10.58333333,270,74,3.6,17,1022,12.36434153
18-09-2014 09:00,78.83333333,18.25,350,60,10.8,20,1022,12.36434153
18-09-2014 10:00,65.33333333,35.25,330,53,7.2,22,1022,12.36434153
18-09-2014 11:00,59.08333333,71.66666667,20,34,3.6,24,1021,12.36434153
18-09-2014 12:00,53.75,90.83333333,340,39,7.2,26,1020,12.36434153
18-09-2014 13:00,57.25,110.75,0,42,3.6,26,1019,12.36434153
18-09-2014 15:00,45.16666667,127.6666667,150,25,10.8,28,1017,12.36434153
18-09-2014 16:00,42.66666667,130,150,25,7.2,28,1017,12.36434153
18-09-2014 17:00,34.91666667,136.5833333,200,19,7.2,26,1017,12.36434153
18-09-2014 18:00,34.66666667,128.8333333,150,34,7.2,24,1016,12.36434153
18-09-2014 19:00,34.91666667,103.4166667,160,46,7.2,21,1016,12.36434153
18-09-2014 20:00,42,66,220,34,7.2,21,1017,12.36434153
18-09-2014 21:00,48.83333333,50.25,160,52,7.2,19,1017,12.36434153
18-09-2014 22:00,54.5,45.41666667,190,46,10.8,21,1017,12.36434153
18-09-2014 23:00,56.66666667,45.75,200,50,3.6,18,1017,12.36434153
19-09-2014 00:00,54.91666667,48.66666667,150,82,7.2,15,1016,12.32106099
19-09-2014 01:00,57.75,46.83333333,90,82,3.6,15,1016,12.32106099
19-09-2014 02:00,65,36.33333333,200,73,7.2,16,1015,12.32106099
19-09-2014 03:00,70.25,29.25,0,88,3.6,13,1015,12.32106099
19-09-2014 04:00,75.41666667,19.25,50,88,7.2,13,1014,12.32106099
19-09-2014 05:00,75.16666667,16,180,89,3.6,15,1014,12.32106099
19-09-2014 06:00,66.91666667,12.25,70,88,3.6,13,1014,12.32106099
19-09-2014 07:00,71.41666667,7.5,70,82,3.6,14,1015,12.32106099
19-09-2014 08:00,77.58333333,8.166666667,180,90,7.2,16,1014,12.32106099
19-09-2014 09:00,86.83333333,12.08333333,140,83,7.2,18,1014,12.32106099
19-09-2014 10:00,104.4166667,19.5,130,73,7.2,20,1014,12.32106099
19-09-2014 11:00,120.8333333,36.16666667,160,60,7.2,21,1013,12.32106099
19-09-2014 12:00,129.25,70.41666667,0,53,10.8,24,1012,12.32106099
19-09-2014 13:00,114.25,99.58333333,170,53,10.8,24,1011,12.32106099
19-09-2014 14:00,105.0833333,91.66666667,160,44,7.2,24,1010,12.32106099
19-09-2014 15:00,71.33333333,111.5,180,50,14.4,25,1009,12.32106099
19-09-2014 16:00,67.66666667,130.9166667,140,57,14.4,24,1009,12.32106099
19-09-2014 17:00,68.08333333,127.0833333,200,36,10.8,24,1009,12.32106099
19-09-2014 18:00,66.83333333,121.3333333,60,61,10.8,23,1010,12.32106099
19-09-2014 19:00,69.33333333,104.5833333,80,88,10.8,19,1010,12.32106099
19-09-2014 20:00,76.33333333,83.33333333,180,60,3.6,21,1010,12.32106099
19-09-2014 21:00,90.5,52.08333333,0,88,3.6,19,1011,12.32106099
19-09-2014 22:00,101.4166667,35.16666667,0,94,3.6,18,1011,12.32106099
19-09-2014 23:00,106.25,28.41666667,70,85,3.6,19,1010,12.32106099
20-09-2014 00:00,105.3333333,21.25,0,88,3.6,18,1010,12.27774927
20-09-2014 01:00,107.5833333,15.66666667,70,88,3.6,18,1010,12.27774927
20-09-2014 02:00,113.1666667,15.41666667,40,81,7.2,19,1010,12.27774927
20-09-2014 03:00,116,16.58333333,0,94,3.6,18,1009,12.27774927
20-09-2014 04:00,114.6666667,15.33333333,0,94,0,18,1009,12.27774927
20-09-2014 05:00,113,13.41666667,20,85,3.6,18,1009,12.27774927
20-09-2014 06:00,110.0833333,17.75,10,94,10.8,17,1010,12.27774927
20-09-2014 07:00,105.1666667,21.08333333,0,94,0,17,1010,12.27774927
20-09-2014 08:00,108.4166667,26,40,80,7.2,19,1010,12.27774927
20-09-2014 09:00,107.0833333,39.66666667,10,83,7.2,20,1011,12.27774927
20-09-2014 10:00,120,62,0,73,3.6,22,1011,12.27774927
20-09-2014 11:00,122.0833333,84.16666667,70,55,10.8,23,1011,12.27774927
20-09-2014 12:00,121.3333333,99.75,0,61,3.6,24,1010,12.27774927
20-09-2014 13:00,120.5,125.1666667,0,57,3.6,26,1010,12.27774927
20-09-2014 14:00,112.25,128.5,250,43,3.6,27,1009,12.27774927
20-09-2014 15:00,105.4166667,155.5833333,0,51,7.2,27,1008,12.27774927
20-09-2014 16:00,99.33333333,175.4166667,0,45,3.6,27,1008,12.27774927
20-09-2014 18:00,108.4166667,151.4166667,0,65,3.6,23,1009,12.27774927
20-09-2014 19:00,131.4166667,140.4166667,140,69,7.2,22,1010,12.27774927
20-09-2014 20:00,140.0833333,105.3333333,200,62,7.2,23,1011,12.27774927
20-09-2014 21:00,150.9166667,74.83333333,80,88,7.2,19,1012,12.27774927
20-09-2014 22:00,164.5,62.5,120,88,7.2,20,1012,12.27774927
20-09-2014 23:00,179.0833333,49.75,140,74,3.6,20,1013,12.27774927
21-09-2014 00:00,184.5833333,38.08333333,120,68,18,21,1014,12.23441185
21-09-2014 01:00,181.8333333,32.66666667,120,68,18,20,1014,12.23441185
21-09-2014 02:00,168.5833333,34.33333333,110,82,7.2,20,1015,12.23441185
21-09-2014 03:00,148.5,31.91666667,0,73,3.6,19,1015,12.23441185
21-09-2014 05:00,114.1666667,29,20,71,3.6,18,1016,12.23441185
21-09-2014 06:00,90.16666667,28.41666667,80,73,3.6,18,1017,12.23441185
21-09-2014 07:00,80.5,23.08333333,0,73,3.6,19,1017,12.23441185
21-09-2014 08:00,71.08333333,16.25,70,55,7.2,19,1018,12.23441185
21-09-2014 09:00,69.5,23.75,0,68,3.6,20,1018,12.23441185
21-09-2014 10:00,63.41666667,35.25,0,64,3.6,21,1019,12.23441185
21-09-2014 11:00,60.58333333,46.16666667,70,58,10.8,21,1018,12.23441185
21-09-2014 13:00,73.41666667,71.08333333,180,53,7.2,24,1017,12.23441185
21-09-2014 14:00,85.5,80.41666667,90,52,7.2,24,1016,12.23441185
21-09-2014 15:00,95.83333333,105.25,140,61,7.2,25,1016,12.23441185
21-09-2014 16:00,96.16666667,122.0833333,160,57,10.8,25,1016,12.23441185
21-09-2014 17:00,99.25,122.5,110,56,7.2,24,1016,12.23441185
21-09-2014 18:00,98.08333333,113.5833333,150,69,10.8,23,1016,12.23441185
21-09-2014 19:00,96.16666667,95.66666667,160,78,7.2,21,1017,12.23441185
21-09-2014 20:00,97.33333333,83.08333333,140,64,7.2,22,1018,12.23441185
21-09-2014 21:00,97.33333333,76.16666667,150,83,10.8,21,1018,12.23441185
21-09-2014 22:00,90.25,74.75,140,78,10.8,21,1018,12.23441185
21-09-2014 23:00,78.08333333,66.66666667,140,65,3.6,21,1018,12.23441185
22-09-2014 00:00,76.91666667,51.83333333,120,73,10.8,21,1019,12.19105418
22-09-2014 01:00,90.16666667,35.83333333,0,83,3.6,20,1019,12.19105418
22-09-2014 02:00,86.75,28.08333333,70,70,7.2,20,1019,12.19105418
22-09-2014 03:00,82.16666667,29.91666667,110,83,7.2,20,1019,12.19105418
22-09-2014 04:00,79.66666667,25.08333333,100,78,7.2,20,1019,12.19105418
22-09-2014 05:00,77.25,29.16666667,90,76,7.2,20,1018,12.19105418
22-09-2014 06:00,76.58333333,29.16666667,0,78,3.6,20,1019,12.19105418
22-09-2014 07:00,79.83333333,18.08333333,90,78,3.6,20,1019,12.19105418
22-09-2014 08:00,87.41666667,14,70,75,7.2,20,1019,12.19105418
22-09-2014 09:00,89.33333333,14.91666667,80,83,7.2,20,1020,12.19105418
22-09-2014 10:00,93.75,18.58333333,70,78,7.2,21,1020,12.19105418
22-09-2014 12:00,103.9166667,20.25,60,78,7.2,21,1019,12.19105418
22-09-2014 13:00,109,24.08333333,70,78,7.2,21,1018,12.19105418
22-09-2014 14:00,114.9166667,16.25,40,66,3.6,22,1017,12.19105418
22-09-2014 15:00,114.9166667,16.25,60,78,7.2,21,1017,12.19105418
22-09-2014 16:00,80.5,17.25,40,78,3.6,21,1016,12.19105418
22-09-2014 18:00,80.5,17.25,10,88,7.2,20,1017,12.19105418
22-09-2014 19:00,73.5,7.666666667,40,88,7.2,20,1018,12.19105418
22-09-2014 20:00,73.5,7.666666667,40,71,7.2,21,1018,12.19105418
22-09-2014 21:00,73.5,7.666666667,360,94,10.8,19,1018,12.19105418
22-09-2014 22:00,79.41666667,4.583333333,330,94,10.8,19,1018,12.19105418
23-09-2014 01:00,62.75,4.583333333,30,94,7.2,19,1018,12.14768169
23-09-2014 02:00,57.33333333,10.16666667,20,92,3.6,19,1018,12.14768169
23-09-2014 03:00,57.33333333,10.16666667,350,94,10.8,19,1017,12.14768169
23-09-2014 04:00,57.33333333,10.16666667,10,94,10.8,19,1017,12.14768169
23-09-2014 05:00,44.66666667,15.66666667,70,94,3.6,19,1017,12.14768169
23-09-2014 06:00,44.66666667,15.66666667,350,100,7.2,18,1018,12.14768169
23-09-2014 07:00,44.66666667,15.66666667,360,100,7.2,18,1018,12.14768169
23-09-2014 08:00,44.66666667,15.66666667,0,91,3.6,18,1018,12.14768169
23-09-2014 09:00,44.66666667,15.66666667,350,88,10.8,18,1019,12.14768169
23-09-2014 10:00,30.5,7.583333333,360,94,10.8,18,1019,12.14768169
23-09-2014 11:00,30.5,7.583333333,40,79,10.8,18,1018,12.14768169
23-09-2014 12:00,30.5,7.583333333,10,88,14.4,18,1018,12.14768169
23-09-2014 13:00,25.33333333,18.25,30,88,10.8,18,1018,12.14768169
23-09-2014 15:00,25.33333333,18.25,0,94,3.6,18,1017,12.14768169
23-09-2014 16:00,23.75,15.16666667,0,94,0,18,1016,12.14768169
23-09-2014 17:00,23.75,15.16666667,140,94,3.6,18,1016,12.14768169
23-09-2014 18:00,27.16666667,7.25,0,94,3.6,18,1016,12.14768169
23-09-2014 19:00,27.16666667,7.25,0,100,3.6,18,1016,12.14768169
23-09-2014 20:00,27.16666667,7.25,90,91,3.6,18,1016,12.14768169
23-09-2014 21:00,27.16666667,7.25,120,100,3.6,17,1017,12.14768169
23-09-2014 22:00,27.16666667,7.25,100,94,7.2,17,1016,12.14768169
23-09-2014 23:00,27.16666667,7.25,180,90,7.2,18,1017,12.14768169
24-09-2014 00:00,27.16666667,7.25,0,94,3.6,17,1017,12.10429976
24-09-2014 01:00,27.16666667,7.25,40,94,7.2,17,1017,12.10429976
24-09-2014 02:00,27.16666667,7.25,70,94,7.2,17,1016,12.10429976
24-09-2014 03:00,27.16666667,7.25,20,94,7.2,17,1016,12.10429976
24-09-2014 04:00,27.16666667,7.25,60,100,7.2,16,1016,12.10429976
24-09-2014 05:00,27.16666667,7.25,40,93,7.2,16,1016,12.10429976
24-09-2014 06:00,27.16666667,7.25,0,94,3.6,17,1016,12.10429976
24-09-2014 07:00,27.16666667,7.25,350,100,7.2,17,1017,12.10429976
24-09-2014 08:00,27.16666667,7.25,40,90,7.2,17,1018,12.10429976
24-09-2014 09:00,27.16666667,7.25,10,78,10.8,20,1018,12.10429976
24-09-2014 10:00,27.16666667,7.25,30,73,7.2,22,1018,12.10429976
24-09-2014 11:00,27.16666667,7.25,20,51,7.2,21,1017,12.10429976
24-09-2014 12:00,15.41666667,36.5,0,57,7.2,24,1016,12.10429976
24-09-2014 13:00,17.08333333,49.75,0,53,3.6,24,1016,12.10429976
24-09-2014 14:00,15.08333333,61.5,70,37,7.2,24,1015,12.10429976
24-09-2014 15:00,13.58333333,71.41666667,140,50,7.2,25,1014,12.10429976
24-09-2014 17:00,20.66666667,75.75,110,47,3.6,23,1015,12.10429976
24-09-2014 18:00,28.66666667,83.83333333,180,64,14.4,22,1015,12.10429976
24-09-2014 19:00,38.33333333,69,170,73,10.8,21,1015,12.10429976
24-09-2014 20:00,50.83333333,52.66666667,180,62,7.2,20,1016,12.10429976
24-09-2014 21:00,57.75,37.33333333,150,83,7.2,19,1016,12.10429976
24-09-2014 22:00,56,27.16666667,150,94,3.6,17,1017,12.10429976
24-09-2014 23:00,72.75,18.5,200,79,10.8,18,1017,12.10429976
25-09-2014 00:00,80.5,13.58333333,140,88,7.2,17,1017,12.06091381
25-09-2014 01:00,78.58333333,10,170,94,7.2,17,1017,12.06091381
25-09-2014 02:00,76.25,7,220,89,3.6,16,1017,12.06091381
25-09-2014 03:00,73.33333333,4.083333333,0,100,3.6,15,1017,12.06091381
25-09-2014 04:00,70.91666667,3.583333333,0,100,0,15,1017,12.06091381
25-09-2014 05:00,65.58333333,3.083333333,50,94,0,15,1017,12.06091381
25-09-2014 06:00,63.25,2.583333333,0,94,0,16,1017,12.06091381
25-09-2014 07:00,63,2.583333333,0,100,3.6,16,1018,12.06091381
25-09-2014 08:00,74.91666667,2.833333333,160,92,3.6,17,1018,12.06091381
25-09-2014 09:00,93.83333333,3.666666667,50,94,7.2,18,1019,12.06091381
25-09-2014 10:00,109.1666667,13.33333333,0,88,3.6,19,1019,12.06091381
25-09-2014 11:00,118.1666667,20.33333333,140,76,7.2,19,1018,12.06091381
25-09-2014 12:00,124.3333333,25.33333333,130,83,7.2,20,1018,12.06091381
25-09-2014 14:00,144.75,46,200,75,7.2,20,1016,12.06091381
25-09-2014 15:00,154.5833333,55.5,0,73,7.2,22,1016,12.06091381
25-09-2014 17:00,142.3333333,74.83333333,90,69,3.6,22,1014,12.06091381
25-09-2014 18:00,122.5833333,58.41666667,80,88,3.6,20,1014,12.06091381
25-09-2014 19:00,131.4166667,47.75,110,83,7.2,20,1014,12.06091381
25-09-2014 20:00,124.25,31.75,90,74,3.6,21,1014,12.06091381
25-09-2014 21:00,128.1666667,36.41666667,120,88,7.2,19,1014,12.06091381
25-09-2014 22:00,126.3333333,43.08333333,170,88,10.8,19,1014,12.06091381
25-09-2014 23:00,110.25,37.25,200,67,7.2,19,1014,12.06091381
26-09-2014 00:00,96.91666667,29.33333333,150,83,7.2,19,1014,12.01752926
26-09-2014 01:00,89.25,26.16666667,160,88,7.2,18,1014,12.01752926
26-09-2014 02:00,83.33333333,28.33333333,270,77,7.2,18,1014,12.01752926
26-09-2014 03:00,87.25,25.25,0,88,3.6,18,1013,12.01752926
26-09-2014 04:00,90.25,23,90,88,7.2,18,1013,12.01752926
26-09-2014 05:00,93,18,140,80,7.2,18,1012,12.01752926
26-09-2014 06:00,95.16666667,8.75,130,94,14.4,17,1011,12.01752926
26-09-2014 07:00,101.6666667,6.083333333,160,94,7.2,17,1012,12.01752926
26-09-2014 08:00,113.25,7.916666667,140,76,7.2,18,1011,12.01752926
26-09-2014 09:00,119.5,10.16666667,140,83,7.2,19,1012,12.01752926
26-09-2014 10:00,121.9166667,14.41666667,170,83,7.2,19,1012,12.01752926
26-09-2014 11:00,115.8333333,17.66666667,160,67,3.6,20,1011,12.01752926
26-09-2014 12:00,121.6666667,27.25,160,73,7.2,21,1010,12.01752926
26-09-2014 13:00,130.0833333,40.66666667,130,69,10.8,22,1009,12.01752926
26-09-2014 14:00,137,58.08333333,180,59,7.2,23,1008,12.01752926
26-09-2014 15:00,155.5,70.16666667,0,73,3.6,22,1009,12.01752926
26-09-2014 17:00,160,34.75,40,72,7.2,21,1009,12.01752926
26-09-2014 18:00,167.5,19.16666667,350,88,14.4,19,1010,12.01752926
26-09-2014 19:00,152.75,12.58333333,350,94,10.8,18,1011,12.01752926
26-09-2014 20:00,152.9166667,5.583333333,20,84,3.6,19,1011,12.01752926
26-09-2014 21:00,155,4.416666667,0,100,3.6,17,1012,12.01752926
26-09-2014 22:00,147.75,5.166666667,330,94,7.2,18,1012,12.01752926
26-09-2014 23:00,131.1666667,7.5,70,94,3.6,18,1012,12.01752926
27-09-2014 00:00,105.0833333,15.25,20,94,7.2,16,1013,11.97415163
27-09-2014 01:00,79.08333333,16.58333333,30,94,7.2,15,1013,11.97415163
27-09-2014 02:00,50.91666667,17.33333333,40,83,7.2,17,1014,11.97415163
27-09-2014 03:00,30.33333333,25.66666667,350,94,7.2,14,1014,11.97415163
27-09-2014 04:00,21.58333333,34.75,0,94,3.6,13,1015,11.97415163
27-09-2014 05:00,20.66666667,32.41666667,20,67,3.6,16,1016,11.97415163
27-09-2014 06:00,25.25,31.66666667,360,94,10.8,12,1016,11.97415163
27-09-2014 07:00,29.91666667,24.25,350,88,7.2,14,1017,11.97415163
27-09-2014 08:00,25.16666667,23,40,49,3.6,19,1018,11.97415163
27-09-2014 09:00,20.75,31.91666667,40,52,10.8,20,1018,11.97415163
27-09-2014 10:00,17.41666667,39.66666667,50,46,14.4,21,1019,11.97415163
27-09-2014 11:00,11.33333333,54.08333333,70,25,10.8,22,1018,11.97415163
27-09-2014 12:00,10.91666667,62.33333333,0,41,7.2,23,1017,11.97415163
27-09-2014 13:00,10.75,71,0,34,7.2,25,1016,11.97415163
27-09-2014 14:00,10.25,78.91666667,70,20,10.8,24,1015,11.97415163
27-09-2014 15:00,11.58333333,68.91666667,0,32,3.6,25,1015,11.97415163
27-09-2014 16:00,15.16666667,88.08333333,130,34,7.2,25,1015,11.97415163
27-09-2014 17:00,15.75,87.25,180,24,7.2,24,1015,11.97415163
27-09-2014 18:00,18,77.83333333,0,64,3.6,20,1015,11.97415163
27-09-2014 19:00,24.91666667,51.08333333,0,73,3.6,18,1016,11.97415163
27-09-2014 20:00,31.08333333,34.83333333,180,39,3.6,20,1016,11.97415163
27-09-2014 21:00,37,22.83333333,60,77,3.6,17,1016,11.97415163
27-09-2014 22:00,42.5,14.41666667,40,88,7.2,16,1017,11.97415163
27-09-2014 23:00,36.83333333,12.58333333,320,61,3.6,17,1017,11.97415163
28-09-2014 00:00,46,11.58333333,170,82,3.6,16,1017,11.93078651
28-09-2014 01:00,46.5,9.416666667,110,88,3.6,15,1018,11.93078651
28-09-2014 02:00,46.33333333,7.333333333,90,59,3.6,18,1017,11.93078651
28-09-2014 03:00,46.58333333,9,0,77,3.6,15,1017,11.93078651
28-09-2014 04:00,46.91666667,5.583333333,50,88,3.6,14,1017,11.93078651
28-09-2014 05:00,41.91666667,2.583333333,70,68,7.2,17,1017,11.93078651
28-09-2014 06:00,38.58333333,3.083333333,0,88,3.6,14,1017,11.93078651
28-09-2014 07:00,42.5,2.333333333,0,82,3.6,15,1018,11.93078651
28-09-2014 08:00,42.91666667,2.666666667,20,75,7.2,17,1018,11.93078651
28-09-2014 10:00,54.66666667,7.083333333,0,68,3.6,20,1018,11.93078651
28-09-2014 11:00,51.91666667,13.5,110,62,3.6,21,1018,11.93078651
28-09-2014 12:00,73.91666667,17.58333333,100,68,7.2,21,1017,11.93078651
28-09-2014 13:00,79.83333333,28.08333333,140,69,7.2,22,1016,11.93078651
28-09-2014 16:00,37.5,58.75,170,64,10.8,22,1014,11.93078651
28-09-2014 17:00,37.83333333,50.91666667,200,53,7.2,21,1015,11.93078651
28-09-2014 18:00,47.75,44.66666667,160,73,7.2,20,1015,11.93078651
28-09-2014 20:00,58.41666667,18.41666667,200,69,3.6,20,1015,11.93078651
28-09-2014 21:00,48.08333333,7.5,0,94,3.6,18,1015,11.93078651
28-09-2014 22:00,68.58333333,7.75,0,94,3.6,17,1014,11.93078651
28-09-2014 23:00,75.75,7.166666667,200,77,3.6,18,1014,11.93078651
29-09-2014 00:00,87.75,5.666666667,60,100,7.2,15,1014,11.88743964
29-09-2014 01:00,89.33333333,5.416666667,70,100,3.6,15,1014,11.88743964
29-09-2014 02:00,91.41666667,5.166666667,0,90,0,15,1014,11.88743964
29-09-2014 03:00,91.41666667,5.166666667,0,94,3.6,14,1013,11.88743964
29-09-2014 04:00,85.33333333,4.583333333,0,100,3.6,14,1013,11.88743964
29-09-2014 05:00,93.5,3.416666667,90,94,3.6,16,1013,11.88743964
29-09-2014 07:00,84.08333333,2.583333333,10,100,7.2,15,1016,11.88743964
29-09-2014 08:00,84.08333333,2.583333333,20,78,10.8,17,1016,11.88743964
29-09-2014 09:00,87,10.5,360,73,10.8,20,1018,11.88743964
29-09-2014 10:00,82.41666667,29.25,20,44,25.2,23,1018,11.88743964
29-09-2014 11:00,53.75,41.75,20,40,10.8,22,1019,11.88743964
29-09-2014 13:00,13.91666667,65.25,50,33,21.6,23,1019,11.88743964
29-09-2014 14:00,10.33333333,67.33333333,40,21,14.4,23,1019,11.88743964
29-09-2014 16:00,11.16666667,72,60,29,18,22,1020,11.88743964
29-09-2014 17:00,6.833333333,64.5,110,38,14.4,21,1021,11.88743964
29-09-2014 18:00,7.583333333,55.41666667,60,28,14.4,19,1022,11.88743964
29-09-2014 19:00,11.25,42.25,80,32,10.8,17,1024,11.88743964
29-09-2014 20:00,16.41666667,36.83333333,140,43,10.8,17,1025,11.88743964
29-09-2014 21:00,15.25,30.91666667,130,55,10.8,14,1026,11.88743964
29-09-2014 22:00,20.83333333,19.5,140,51,18,14,1027,11.88743964
29-09-2014 23:00,23.58333333,16.75,140,40,10.8,13,1028,11.88743964
30-09-2014 00:00,18.41666667,15.33333333,130,58,7.2,12,1028,11.84411686
30-09-2014 01:00,20.41666667,13.16666667,140,54,7.2,12,1029,11.84411686
30-09-2014 02:00,18.58333333,11.91666667,110,37,7.2,11,1029,11.84411686
30-09-2014 04:00,17.5,13.08333333,150,54,7.2,11,1029,11.84411686
30-09-2014 05:00,15.41666667,15.41666667,180,32,7.2,10,1029,11.84411686
30-09-2014 07:00,15.58333333,15.75,180,50,10.8,11,1029,11.84411686
30-09-2014 08:00,15.58333333,15.75,200,31,7.2,11,1029,11.84411686
30-09-2014 09:00,13.91666667,14.58333333,0,51,3.6,12,1029,11.84411686
30-09-2014 10:00,16.41666667,15.33333333,0,47,3.6,12,1029,11.84411686
30-09-2014 11:00,18,22.5,160,24,7.2,13,1028,11.84411686
30-09-2014 12:00,18.16666667,27.5,170,38,7.2,14,1027,11.84411686
30-09-2014 13:00,20,34,0,36,7.2,15,1026,11.84411686
